"COL","ROW","GhostSeverity","Key1","Key2","Key3","GhostK","ActualK","ComputedK"
4, 2, 1, 30, 34, 16,"[{CapsLck}, {F}, {Tab}]","[]","[GhostKey]"
4, 2, 1, 31, 34, 17,"[{A}, {F}, {Q}]","[]","[GhostKey]"
4, 2, 1, 33, 19, 34,"[{D}, {E}, {F}]","[]","[GhostKey]"
4, 2, 1, 34, 32, 18,"[{F}, {S}, {W}]","[]","[GhostKey]"
4, 2, 1, 44, 16, 49,"[{L-Shift}, {Tab}, {V}]","[]","[GhostKey]"
4, 2, 1, 48, 19, 49,"[{C}, {E}, {V}]","[]","[GhostKey]"
4, 2, 1, 49, 18, 47,"[{V}, {W}, {X}]","[]","[GhostKey]"
4, 2, 1, 5, 16, 1,"[{4   $}, {Tab}, {`   ~}]","[]","[GhostKey]"
4, 2, 1, 50, 21, 49,"[{B}, {T}, {V}]","[]","[GhostKey]"
4, 2, 1, 51, 49, 22,"[{N}, {V}, {Y}]","[]","[GhostKey]"
4, 2, 1, 52, 23, 49,"[{M}, {U}, {V}]","[]","[GhostKey]"
4, 2, 2, 104, 101, 79,"[{KP .}, {KP 9}, {L-Arrow}]","[]","[{R}]"
4, 2, 2, 11, 80, 26,"[{0   )}, {Home}, {P}]","[]","[{R}]"
4, 2, 2, 115, 116, 21,"[{F4}, {F5}, {T}]","[]","[{R}]"
4, 2, 2, 115, 117, 22,"[{F4}, {F6}, {Y}]","[]","[{R}]"
4, 2, 2, 115, 118, 23,"[{F4}, {F7}, {U}]","[]","[{R}]"
4, 2, 2, 12, 80, 27,"[{-   _}, {Home}, {[   {}]","[]","[{R}]"
4, 2, 2, 121, 123, 28,"[{F10}, {F12}, {]   }}]","[]","[{R}]"
4, 2, 2, 122, 123, 29,"[{F11}, {F12}, {\   |}]","[]","[{Insert}]"
4, 2, 2, 123, 119, 26,"[{F12}, {F8}, {P}]","[]","[{R}]"
4, 2, 2, 123, 120, 27,"[{F12}, {F9}, {[   {}]","[]","[{R}]"
4, 2, 2, 123, 85, 124,"[{F12}, {PageUp}, {PrntScrn}]","[]","[{Insert}]"
4, 2, 2, 123, 91, 126,"[{F12}, {KP 7}, {PauseBrk}]","[]","[{Insert}]"
4, 2, 2, 13, 80, 28,"[{=   +}, {Home}, {]   }}]","[]","[{R}]"
4, 2, 2, 15, 80, 29,"[{Bkspace}, {Home}, {\   |}]","[]","[{Insert}]"
4, 2, 2, 19, 114, 115,"[{E}, {F3}, {F4}]","[]","[{R}]"
4, 2, 2, 34, 24, 38,"[{F}, {I}, {K}]","[]","[{R}]"
4, 2, 2, 34, 35, 21,"[{F}, {G}, {T}]","[]","[{R}]"
4, 2, 2, 34, 36, 22,"[{F}, {H}, {Y}]","[]","[{R}]"
4, 2, 2, 34, 37, 23,"[{F}, {J}, {U}]","[]","[{R}]"
4, 2, 2, 4, 5, 19,"[{3   /}, {4   $}, {E}]","[]","[{R}]"
4, 2, 2, 40, 76, 27,"[{;   :}, {Delete}, {[   {}]","[]","[{R}]"
4, 2, 2, 41, 76, 28,"[{'  "}, {Delete}, {]   }}]","[]","[{R}]"
4, 2, 2, 5, 10, 25,"[{4   $}, {9   (}, {O}]","[]","[{R}]"
4, 2, 2, 5, 6, 21,"[{4   $}, {5   %}, {T}]","[]","[{R}]"
4, 2, 2, 5, 7, 22,"[{4   $}, {6   ^}, {Y}]","[]","[{R}]"
4, 2, 2, 5, 8, 23,"[{4   $}, {7   &}, {U}]","[]","[{R}]"
4, 2, 2, 5, 9, 24,"[{4   $}, {8   *}, {I}]","[]","[{R}]"
4, 2, 2, 76, 102, 101,"[{Delete}, {KP 6}, {KP 9}]","[]","[{Insert}]"
4, 2, 2, 76, 39, 26,"[{Delete}, {L}, {P}]","[]","[{R}]"
4, 2, 2, 76, 43, 29,"[{Delete}, {Enter}, {\   |}]","[]","[{R}]"
4, 2, 2, 76, 86, 85,"[{Delete}, {PageDn}, {PageUp}]","[]","[{Insert}]"
4, 2, 2, 76, 92, 91,"[{Delete}, {KP 4}, {KP 7}]","[]","[{Insert}]"
4, 2, 2, 76, 97, 96,"[{Delete}, {KP 5}, {KP 8}]","[]","[{Insert}]"
4, 2, 2, 79, 151, 28,"[{L-Arrow}, {L-Fn}, {]   }}]","[]","[{R}]"
4, 2, 2, 80, 100, 101,"[{Home}, {KP *}, {KP 9}]","[]","[{Insert}]"
4, 2, 2, 80, 91, 90,"[{Home}, {KP 7}, {NumLck}]","[]","[{Insert}]"
4, 2, 2, 80, 95, 96,"[{Home}, {KP /}, {KP 8}]","[]","[{Insert}]"
4, 2, 2, 81, 80, 85,"[{End}, {Home}, {PageUp}]","[]","[{Insert}]"
4, 2, 2, 84, 79, 85,"[{DnArrow}, {L-Arrow}, {PageUp}]","[]","[{R}]"
4, 2, 2, 91, 79, 89,"[{KP 7}, {L-Arrow}, {R-Arrow}]","[]","[{R}]"
4, 2, 2, 99, 96, 79,"[{KP 0}, {KP 8}, {L-Arrow}]","[]","[{R}]"
4, 2, 3, 79, 64, 29,"[{L-Arrow}, {R-Ctrl}, {\   |}]","[]","[{R}]"
4, 3, 1, 113, 115, 32,"[{F2}, {F4}, {S}]","[]","[GhostKey]"
4, 3, 1, 2, 5, 31,"[{1   !}, {4   $}, {A}]","[]","[GhostKey]"
4, 3, 1, 20, 32, 18,"[{R}, {S}, {W}]","[]","[GhostKey]"
4, 3, 1, 3, 5, 32,"[{2   @}, {4   $}, {S}]","[]","[GhostKey]"
4, 3, 1, 30, 110, 115,"[{CapsLck}, {Esc}, {F4}]","[]","[GhostKey]"
4, 3, 1, 30, 20, 16,"[{CapsLck}, {R}, {Tab}]","[]","[GhostKey]"
4, 3, 1, 30, 44, 49,"[{CapsLck}, {L-Shift}, {V}]","[]","[GhostKey]"
4, 3, 1, 31, 112, 115,"[{A}, {F1}, {F4}]","[]","[GhostKey]"
4, 3, 1, 31, 17, 20,"[{A}, {Q}, {R}]","[]","[GhostKey]"
4, 3, 1, 31, 49, 46,"[{A}, {V}, {Z}]","[]","[GhostKey]"
4, 3, 1, 32, 49, 47,"[{S}, {V}, {X}]","[]","[GhostKey]"
4, 3, 1, 33, 19, 20,"[{D}, {E}, {R}]","[]","[GhostKey]"
4, 3, 1, 4, 5, 33,"[{3   /}, {4   $}, {D}]","[]","[GhostKey]"
4, 3, 1, 48, 33, 49,"[{C}, {D}, {V}]","[]","[GhostKey]"
4, 3, 1, 5, 30, 1,"[{4   $}, {CapsLck}, {`   ~}]","[]","[GhostKey]"
4, 3, 2, 104, 102, 79,"[{KP .}, {KP 6}, {L-Arrow}]","[]","[{F}]"
4, 3, 2, 106, 108, 79,"[{KP +}, {KP Enter}, {L-Arrow}]","[]","[{F}]"
4, 3, 2, 11, 80, 39,"[{0   )}, {Home}, {L}]","[]","[{F}]"
4, 3, 2, 115, 116, 35,"[{F4}, {F5}, {G}]","[]","[{F}]"
4, 3, 2, 115, 117, 36,"[{F4}, {F6}, {H}]","[]","[{F}]"
4, 3, 2, 115, 118, 37,"[{F4}, {F7}, {J}]","[]","[{F}]"
4, 3, 2, 12, 40, 80,"[{-   _}, {;   :}, {Home}]","[]","[{F}]"
4, 3, 2, 123, 119, 39,"[{F12}, {F8}, {L}]","[]","[{F}]"
4, 3, 2, 123, 86, 124,"[{F12}, {PageDn}, {PrntScrn}]","[]","[{Delete}]"
4, 3, 2, 123, 92, 126,"[{F12}, {KP 4}, {PauseBrk}]","[]","[{Delete}]"
4, 3, 2, 15, 43, 80,"[{Bkspace}, {Enter}, {Home}]","[]","[{F}]"
4, 3, 2, 24, 38, 20,"[{I}, {K}, {R}]","[]","[{F}]"
4, 3, 2, 33, 114, 115,"[{D}, {F3}, {F4}]","[]","[{F}]"
4, 3, 2, 35, 20, 21,"[{G}, {R}, {T}]","[]","[{F}]"
4, 3, 2, 36, 20, 22,"[{H}, {R}, {Y}]","[]","[{F}]"
4, 3, 2, 36, 51, 49,"[{H}, {N}, {V}]","[]","[{F}]"
4, 3, 2, 37, 20, 23,"[{J}, {R}, {U}]","[]","[{F}]"
4, 3, 2, 37, 52, 49,"[{J}, {M}, {V}]","[]","[{F}]"
4, 3, 2, 40, 123, 120,"[{;   :}, {F12}, {F9}]","[]","[{F}]"
4, 3, 2, 40, 75, 27,"[{;   :}, {Insert}, {[   {}]","[]","[{F}]"
4, 3, 2, 41, 121, 123,"[{'  "}, {F10}, {F12}]","[]","[{F}]"
4, 3, 2, 41, 13, 80,"[{'  "}, {=   +}, {Home}]","[]","[{F}]"
4, 3, 2, 41, 75, 28,"[{'  "}, {Insert}, {]   }}]","[]","[{F}]"
4, 3, 2, 41, 79, 151,"[{'  "}, {L-Arrow}, {L-Fn}]","[]","[{F}]"
4, 3, 2, 43, 122, 123,"[{Enter}, {F11}, {F12}]","[]","[{F}]"
4, 3, 2, 43, 75, 29,"[{Enter}, {Insert}, {\   |}]","[]","[{F}]"
4, 3, 2, 5, 6, 35,"[{4   $}, {5   %}, {G}]","[]","[{F}]"
4, 3, 2, 5, 7, 36,"[{4   $}, {6   ^}, {H}]","[]","[{F}]"
4, 3, 2, 5, 8, 37,"[{4   $}, {7   &}, {J}]","[]","[{F}]"
4, 3, 2, 5, 9, 38,"[{4   $}, {8   *}, {K}]","[]","[{F}]"
4, 3, 2, 50, 35, 49,"[{B}, {G}, {V}]","[]","[{F}]"
4, 3, 2, 75, 102, 101,"[{Insert}, {KP 6}, {KP 9}]","[]","[{Delete}]"
4, 3, 2, 75, 39, 26,"[{Insert}, {L}, {P}]","[]","[{F}]"
4, 3, 2, 75, 86, 85,"[{Insert}, {PageDn}, {PageUp}]","[]","[{Delete}]"
4, 3, 2, 75, 92, 91,"[{Insert}, {KP 4}, {KP 7}]","[]","[{Delete}]"
4, 3, 2, 75, 97, 96,"[{Insert}, {KP 5}, {KP 8}]","[]","[{Delete}]"
4, 3, 2, 80, 100, 102,"[{Home}, {KP *}, {KP 6}]","[]","[{Delete}]"
4, 3, 2, 80, 106, 105,"[{Home}, {KP +}, {KP -}]","[]","[{Delete}]"
4, 3, 2, 80, 92, 90,"[{Home}, {KP 4}, {NumLck}]","[]","[{Delete}]"
4, 3, 2, 80, 95, 97,"[{Home}, {KP /}, {KP 5}]","[]","[{Delete}]"
4, 3, 2, 81, 80, 86,"[{End}, {Home}, {PageDn}]","[]","[{Delete}]"
4, 3, 2, 84, 79, 86,"[{DnArrow}, {L-Arrow}, {PageDn}]","[]","[{F}]"
4, 3, 2, 92, 79, 89,"[{KP 4}, {L-Arrow}, {R-Arrow}]","[]","[{F}]"
4, 3, 2, 99, 97, 79,"[{KP 0}, {KP 5}, {L-Arrow}]","[]","[{F}]"
4, 3, 3, 43, 79, 64,"[{Enter}, {L-Arrow}, {R-Ctrl}]","[]","[{F}]"
4, 4, 1, 110, 115, 44,"[{Esc}, {F4}, {L-Shift}]","[]","[GhostKey]"
4, 4, 1, 112, 115, 46,"[{F1}, {F4}, {Z}]","[]","[GhostKey]"
4, 4, 1, 113, 115, 47,"[{F2}, {F4}, {X}]","[]","[GhostKey]"
4, 4, 1, 17, 20, 46,"[{Q}, {R}, {Z}]","[]","[GhostKey]"
4, 4, 1, 2, 5, 46,"[{1   !}, {4   $}, {Z}]","[]","[GhostKey]"
4, 4, 1, 20, 18, 47,"[{R}, {W}, {X}]","[]","[GhostKey]"
4, 4, 1, 3, 5, 47,"[{2   @}, {4   $}, {X}]","[]","[GhostKey]"
4, 4, 1, 30, 34, 44,"[{CapsLck}, {F}, {L-Shift}]","[]","[GhostKey]"
4, 4, 1, 31, 34, 46,"[{A}, {F}, {Z}]","[]","[GhostKey]"
4, 4, 1, 34, 32, 47,"[{F}, {S}, {X}]","[]","[GhostKey]"
4, 4, 1, 4, 5, 48,"[{3   /}, {4   $}, {C}]","[]","[GhostKey]"
4, 4, 1, 44, 20, 16,"[{L-Shift}, {R}, {Tab}]","[]","[GhostKey]"
4, 4, 1, 48, 114, 115,"[{C}, {F3}, {F4}]","[]","[GhostKey]"
4, 4, 1, 48, 19, 20,"[{C}, {E}, {R}]","[]","[GhostKey]"
4, 4, 1, 48, 33, 34,"[{C}, {D}, {F}]","[]","[GhostKey]"
4, 4, 1, 5, 44, 1,"[{4   $}, {L-Shift}, {`   ~}]","[]","[GhostKey]"
4, 4, 1, 50, 115, 116,"[{B}, {F4}, {F5}]","[]","[GhostKey]"
4, 4, 2, 115, 117, 51,"[{F4}, {F6}, {N}]","[]","[{V}]"
4, 4, 2, 115, 118, 52,"[{F4}, {F7}, {M}]","[]","[{V}]"
4, 4, 2, 34, 36, 51,"[{F}, {H}, {N}]","[]","[{V}]"
4, 4, 2, 34, 37, 52,"[{F}, {J}, {M}]","[]","[{V}]"
4, 4, 2, 5, 6, 50,"[{4   $}, {5   %}, {B}]","[]","[{V}]"
4, 4, 2, 5, 7, 51,"[{4   $}, {6   ^}, {N}]","[]","[{V}]"
4, 4, 2, 5, 8, 52,"[{4   $}, {7   &}, {M}]","[]","[{V}]"
4, 4, 2, 50, 20, 21,"[{B}, {R}, {T}]","[]","[{V}]"
4, 4, 2, 50, 34, 35,"[{B}, {F}, {G}]","[]","[{V}]"
4, 4, 2, 51, 20, 22,"[{N}, {R}, {Y}]","[]","[{V}]"
4, 4, 2, 52, 20, 23,"[{M}, {R}, {U}]","[]","[{V}]"
4, 5, 1, 121, 123, 151,"[{F10}, {F12}, {L-Fn}]","[]","[GhostKey]"
4, 5, 1, 122, 123, 64,"[{F11}, {F12}, {R-Ctrl}]","[]","[GhostKey]"
4, 5, 1, 123, 126, 89,"[{F12}, {PauseBrk}, {R-Arrow}]","[]","[GhostKey]"
4, 5, 1, 13, 80, 151,"[{=   +}, {Home}, {L-Fn}]","[]","[GhostKey]"
4, 5, 1, 15, 80, 64,"[{Bkspace}, {Home}, {R-Ctrl}]","[]","[GhostKey]"
4, 5, 1, 41, 76, 151,"[{'  "}, {Delete}, {L-Fn}]","[]","[GhostKey]"
4, 5, 1, 75, 151, 28,"[{Insert}, {L-Fn}, {]   }}]","[]","[GhostKey]"
4, 5, 1, 75, 64, 29,"[{Insert}, {R-Ctrl}, {\   |}]","[]","[GhostKey]"
4, 5, 1, 75, 91, 89,"[{Insert}, {KP 7}, {R-Arrow}]","[]","[GhostKey]"
4, 5, 1, 76, 43, 64,"[{Delete}, {Enter}, {R-Ctrl}]","[]","[GhostKey]"
4, 5, 1, 80, 90, 89,"[{Home}, {NumLck}, {R-Arrow}]","[]","[GhostKey]"
4, 5, 2, 75, 104, 101,"[{Insert}, {KP .}, {KP 9}]","[]","[{L-Arrow}]"
4, 5, 2, 75, 99, 96,"[{Insert}, {KP 0}, {KP 8}]","[]","[{L-Arrow}]"
4, 5, 2, 76, 104, 102,"[{Delete}, {KP .}, {KP 6}]","[]","[{L-Arrow}]"
4, 5, 2, 76, 106, 108,"[{Delete}, {KP +}, {KP Enter}]","[]","[{L-Arrow}]"
4, 5, 2, 76, 84, 86,"[{Delete}, {DnArrow}, {PageDn}]","[]","[{L-Arrow}]"
4, 5, 2, 76, 92, 89,"[{Delete}, {KP 4}, {R-Arrow}]","[]","[{L-Arrow}]"
4, 5, 2, 76, 99, 97,"[{Delete}, {KP 0}, {KP 5}]","[]","[{L-Arrow}]"
4, 5, 2, 80, 100, 104,"[{Home}, {KP *}, {KP .}]","[]","[{L-Arrow}]"
4, 5, 2, 80, 105, 108,"[{Home}, {KP -}, {KP Enter}]","[]","[{L-Arrow}]"
4, 5, 2, 80, 95, 99,"[{Home}, {KP /}, {KP 0}]","[]","[{L-Arrow}]"
4, 5, 2, 84, 123, 124,"[{DnArrow}, {F12}, {PrntScrn}]","[]","[{L-Arrow}]"
4, 5, 2, 84, 75, 85,"[{DnArrow}, {Insert}, {PageUp}]","[]","[{L-Arrow}]"
4, 5, 2, 84, 81, 80,"[{DnArrow}, {End}, {Home}]","[]","[{L-Arrow}]"
5, 0, 1, 110, 21, 16,"[{Esc}, {T}, {Tab}]","[]","[GhostKey]"
5, 0, 1, 110, 58, 61,"[{Esc}, {L-Ctrl}, {Space}]","[]","[GhostKey]"
5, 0, 1, 112, 17, 21,"[{F1}, {Q}, {T}]","[]","[GhostKey]"
5, 0, 1, 112, 59, 61,"[{F1}, {L-GUI}, {Space}]","[]","[GhostKey]"
5, 0, 1, 113, 21, 18,"[{F2}, {T}, {W}]","[]","[GhostKey]"
5, 0, 1, 113, 35, 32,"[{F2}, {G}, {S}]","[]","[GhostKey]"
5, 0, 1, 113, 60, 61,"[{F2}, {L-Alt}, {Space}]","[]","[GhostKey]"
5, 0, 1, 115, 20, 21,"[{F4}, {R}, {T}]","[]","[GhostKey]"
5, 0, 1, 117, 21, 22,"[{F6}, {T}, {Y}]","[]","[GhostKey]"
5, 0, 1, 117, 35, 36,"[{F6}, {G}, {H}]","[]","[GhostKey]"
5, 0, 1, 118, 35, 37,"[{F7}, {G}, {J}]","[]","[GhostKey]"
5, 0, 1, 19, 114, 21,"[{E}, {F3}, {T}]","[]","[GhostKey]"
5, 0, 1, 2, 6, 112,"[{1   !}, {5   %}, {F1}]","[]","[GhostKey]"
5, 0, 1, 3, 6, 113,"[{2   @}, {5   %}, {F2}]","[]","[GhostKey]"
5, 0, 1, 30, 110, 35,"[{CapsLck}, {Esc}, {G}]","[]","[GhostKey]"
5, 0, 1, 31, 112, 35,"[{A}, {F1}, {G}]","[]","[GhostKey]"
5, 0, 1, 33, 114, 35,"[{D}, {F3}, {G}]","[]","[GhostKey]"
5, 0, 1, 34, 115, 35,"[{F}, {F4}, {G}]","[]","[GhostKey]"
5, 0, 1, 4, 6, 114,"[{3   /}, {5   %}, {F3}]","[]","[GhostKey]"
5, 0, 1, 5, 6, 115,"[{4   $}, {5   %}, {F4}]","[]","[GhostKey]"
5, 0, 1, 50, 110, 44,"[{B}, {Esc}, {L-Shift}]","[]","[GhostKey]"
5, 0, 1, 50, 112, 46,"[{B}, {F1}, {Z}]","[]","[GhostKey]"
5, 0, 1, 50, 113, 47,"[{B}, {F2}, {X}]","[]","[GhostKey]"
5, 0, 1, 50, 115, 49,"[{B}, {F4}, {V}]","[]","[GhostKey]"
5, 0, 1, 50, 117, 51,"[{B}, {F6}, {N}]","[]","[GhostKey]"
5, 0, 1, 50, 118, 52,"[{B}, {F7}, {M}]","[]","[GhostKey]"
5, 0, 1, 50, 48, 114,"[{B}, {C}, {F3}]","[]","[GhostKey]"
5, 0, 1, 6, 110, 1,"[{5   %}, {Esc}, {`   ~}]","[]","[GhostKey]"
5, 0, 2, 11, 81, 119,"[{0   )}, {End}, {F8}]","[]","[{F5}]"
5, 0, 2, 118, 21, 23,"[{F7}, {T}, {U}]","[]","[{F5}]"
5, 0, 2, 119, 26, 85,"[{F8}, {P}, {PageUp}]","[]","[{F5}]"
5, 0, 2, 119, 39, 86,"[{F8}, {L}, {PageDn}]","[]","[{F5}]"
5, 0, 2, 12, 81, 120,"[{-   _}, {End}, {F9}]","[]","[{F5}]"
5, 0, 2, 120, 85, 27,"[{F9}, {PageUp}, {[   {}]","[]","[{F5}]"
5, 0, 2, 121, 85, 28,"[{F10}, {PageUp}, {]   }}]","[]","[{F5}]"
5, 0, 2, 122, 85, 29,"[{F11}, {PageUp}, {\   |}]","[]","[{F5}]"
5, 0, 2, 123, 75, 85,"[{F12}, {Insert}, {PageUp}]","[]","[{F5}]"
5, 0, 2, 13, 81, 121,"[{=   +}, {End}, {F10}]","[]","[{F5}]"
5, 0, 2, 15, 81, 122,"[{Bkspace}, {End}, {F11}]","[]","[{F5}]"
5, 0, 2, 40, 120, 86,"[{;   :}, {F9}, {PageDn}]","[]","[{F5}]"
5, 0, 2, 41, 121, 86,"[{'  "}, {F10}, {PageDn}]","[]","[{F5}]"
5, 0, 2, 43, 122, 86,"[{Enter}, {F11}, {PageDn}]","[]","[{F5}]"
5, 0, 2, 53, 119, 83,"[{,   <}, {F8}, {UpArrow}]","[]","[{F5}]"
5, 0, 2, 54, 120, 83,"[{.   >}, {F9}, {UpArrow}]","[]","[{F5}]"
5, 0, 2, 55, 121, 83,"[{/ ?}, {F10}, {UpArrow}]","[]","[{F5}]"
5, 0, 2, 6, 7, 117,"[{5   %}, {6   ^}, {F6}]","[]","[{F5}]"
5, 0, 2, 6, 8, 118,"[{5   %}, {7   &}, {F7}]","[]","[{F5}]"
5, 0, 2, 76, 123, 86,"[{Delete}, {F12}, {PageDn}]","[]","[{F5}]"
5, 0, 2, 81, 123, 80,"[{End}, {F12}, {Home}]","[]","[{F5}]"
5, 0, 2, 81, 90, 126,"[{End}, {NumLck}, {PauseBrk}]","[]","[{F5}]"
5, 0, 2, 84, 121, 151,"[{DnArrow}, {F10}, {L-Fn}]","[]","[{F5}]"
5, 0, 2, 84, 123, 79,"[{DnArrow}, {F12}, {L-Arrow}]","[]","[{F5}]"
5, 0, 2, 84, 126, 89,"[{DnArrow}, {PauseBrk}, {R-Arrow}]","[]","[{F5}]"
5, 0, 2, 91, 85, 126,"[{KP 7}, {PageUp}, {PauseBrk}]","[]","[{F5}]"
5, 0, 2, 92, 86, 126,"[{KP 4}, {PageDn}, {PauseBrk}]","[]","[{F5}]"
5, 0, 2, 93, 126, 83,"[{KP 1}, {PauseBrk}, {UpArrow}]","[]","[{F5}]"
5, 0, 3, 122, 57, 83,"[{F11}, {R-Shift}, {UpArrow}]","[]","[{F5}]"
5, 0, 3, 84, 122, 64,"[{DnArrow}, {F11}, {R-Ctrl}]","[]","[{F5}]"
5, 1, 1, 110, 116, 1,"[{Esc}, {F5}, {`   ~}]","[]","[GhostKey]"
5, 1, 1, 13, 84, 151,"[{=   +}, {DnArrow}, {L-Fn}]","[]","[GhostKey]"
5, 1, 1, 2, 112, 116,"[{1   !}, {F1}, {F5}]","[]","[GhostKey]"
5, 1, 1, 2, 17, 21,"[{1   !}, {Q}, {T}]","[]","[GhostKey]"
5, 1, 1, 2, 31, 35,"[{1   !}, {A}, {G}]","[]","[GhostKey]"
5, 1, 1, 2, 50, 46,"[{1   !}, {B}, {Z}]","[]","[GhostKey]"
5, 1, 1, 2, 59, 61,"[{1   !}, {L-GUI}, {Space}]","[]","[GhostKey]"
5, 1, 1, 21, 16, 1,"[{T}, {Tab}, {`   ~}]","[]","[GhostKey]"
5, 1, 1, 3, 113, 116,"[{2   @}, {F2}, {F5}]","[]","[GhostKey]"
5, 1, 1, 3, 21, 18,"[{2   @}, {T}, {W}]","[]","[GhostKey]"
5, 1, 1, 3, 35, 32,"[{2   @}, {G}, {S}]","[]","[GhostKey]"
5, 1, 1, 3, 50, 47,"[{2   @}, {B}, {X}]","[]","[GhostKey]"
5, 1, 1, 3, 60, 61,"[{2   @}, {L-Alt}, {Space}]","[]","[GhostKey]"
5, 1, 1, 30, 35, 1,"[{CapsLck}, {G}, {`   ~}]","[]","[GhostKey]"
5, 1, 1, 4, 19, 21,"[{3   /}, {E}, {T}]","[]","[GhostKey]"
5, 1, 1, 4, 33, 35,"[{3   /}, {D}, {G}]","[]","[GhostKey]"
5, 1, 1, 4, 50, 48,"[{3   /}, {B}, {C}]","[]","[GhostKey]"
5, 1, 1, 5, 20, 21,"[{4   $}, {R}, {T}]","[]","[GhostKey]"
5, 1, 1, 5, 34, 35,"[{4   $}, {F}, {G}]","[]","[GhostKey]"
5, 1, 1, 5, 50, 49,"[{4   $}, {B}, {V}]","[]","[GhostKey]"
5, 1, 1, 50, 44, 1,"[{B}, {L-Shift}, {`   ~}]","[]","[GhostKey]"
5, 1, 1, 53, 11, 83,"[{,   <}, {0   )}, {UpArrow}]","[]","[GhostKey]"
5, 1, 1, 58, 61, 1,"[{L-Ctrl}, {Space}, {`   ~}]","[]","[GhostKey]"
5, 1, 1, 7, 35, 36,"[{6   ^}, {G}, {H}]","[]","[GhostKey]"
5, 1, 1, 7, 50, 51,"[{6   ^}, {B}, {N}]","[]","[GhostKey]"
5, 1, 1, 8, 35, 37,"[{7   &}, {G}, {J}]","[]","[GhostKey]"
5, 1, 1, 8, 50, 52,"[{7   &}, {B}, {M}]","[]","[GhostKey]"
5, 1, 1, 9, 35, 38,"[{8   *}, {G}, {K}]","[]","[GhostKey]"
5, 1, 1, 9, 62, 61,"[{8   *}, {R-Alt}, {Space}]","[]","[GhostKey]"
5, 1, 2, 10, 25, 21,"[{9   (}, {O}, {T}]","[]","[{5   %}]"
5, 1, 2, 100, 101, 85,"[{KP *}, {KP 9}, {PageUp}]","[]","[{End}]"
5, 1, 2, 100, 102, 86,"[{KP *}, {KP 6}, {PageDn}]","[]","[{5   %}]"
5, 1, 2, 100, 103, 83,"[{KP *}, {KP 3}, {UpArrow}]","[]","[{5   %}]"
5, 1, 2, 106, 105, 86,"[{KP +}, {KP -}, {PageDn}]","[]","[{5   %}]"
5, 1, 2, 11, 119, 124,"[{0   )}, {F8}, {PrntScrn}]","[]","[{5   %}]"
5, 1, 2, 11, 26, 85,"[{0   )}, {P}, {PageUp}]","[]","[{5   %}]"
5, 1, 2, 11, 39, 86,"[{0   )}, {L}, {PageDn}]","[]","[{5   %}]"
5, 1, 2, 12, 120, 124,"[{-   _}, {F9}, {PrntScrn}]","[]","[{5   %}]"
5, 1, 2, 12, 40, 86,"[{-   _}, {;   :}, {PageDn}]","[]","[{5   %}]"
5, 1, 2, 12, 54, 83,"[{-   _}, {.   >}, {UpArrow}]","[]","[{5   %}]"
5, 1, 2, 12, 85, 27,"[{-   _}, {PageUp}, {[   {}]","[]","[{5   %}]"
5, 1, 2, 123, 80, 124,"[{F12}, {Home}, {PrntScrn}]","[]","[{End}]"
5, 1, 2, 13, 121, 124,"[{=   +}, {F10}, {PrntScrn}]","[]","[{5   %}]"
5, 1, 2, 13, 85, 28,"[{=   +}, {PageUp}, {]   }}]","[]","[{5   %}]"
5, 1, 2, 15, 122, 124,"[{Bkspace}, {F11}, {PrntScrn}]","[]","[{5   %}]"
5, 1, 2, 15, 43, 86,"[{Bkspace}, {Enter}, {PageDn}]","[]","[{5   %}]"
5, 1, 2, 15, 85, 29,"[{Bkspace}, {PageUp}, {\   |}]","[]","[{5   %}]"
5, 1, 2, 4, 114, 116,"[{3   /}, {F3}, {F5}]","[]","[{5   %}]"
5, 1, 2, 41, 13, 86,"[{'  "}, {=   +}, {PageDn}]","[]","[{5   %}]"
5, 1, 2, 5, 115, 116,"[{4   $}, {F4}, {F5}]","[]","[{5   %}]"
5, 1, 2, 55, 13, 83,"[{/ ?}, {=   +}, {UpArrow}]","[]","[{5   %}]"
5, 1, 2, 7, 116, 117,"[{6   ^}, {F5}, {F6}]","[]","[{5   %}]"
5, 1, 2, 7, 21, 22,"[{6   ^}, {T}, {Y}]","[]","[{5   %}]"
5, 1, 2, 76, 80, 86,"[{Delete}, {Home}, {PageDn}]","[]","[{5   %}]"
5, 1, 2, 8, 116, 118,"[{7   &}, {F5}, {F7}]","[]","[{5   %}]"
5, 1, 2, 8, 21, 23,"[{7   &}, {T}, {U}]","[]","[{5   %}]"
5, 1, 2, 80, 75, 85,"[{Home}, {Insert}, {PageUp}]","[]","[{5   %}]"
5, 1, 2, 84, 100, 104,"[{DnArrow}, {KP *}, {KP .}]","[]","[{5   %}]"
5, 1, 2, 84, 105, 108,"[{DnArrow}, {KP -}, {KP Enter}]","[]","[{5   %}]"
5, 1, 2, 84, 80, 79,"[{DnArrow}, {Home}, {L-Arrow}]","[]","[{5   %}]"
5, 1, 2, 84, 90, 89,"[{DnArrow}, {NumLck}, {R-Arrow}]","[]","[{5   %}]"
5, 1, 2, 84, 95, 99,"[{DnArrow}, {KP /}, {KP 0}]","[]","[{5   %}]"
5, 1, 2, 9, 24, 21,"[{8   *}, {I}, {T}]","[]","[{5   %}]"
5, 1, 2, 90, 126, 124,"[{NumLck}, {PauseBrk}, {PrntScrn}]","[]","[{End}]"
